experiment_id,scene_id,controller_id,priority,status,raw_file,metrics_file,duration_s,position_rmse_m,max_position_error_m,steady_state_error_m,settling_time_s,disturbance_peak_error_m,disturbance_recovery_time_s,overshoot_max_pct,control_energy,control_smoothness,saturation_ratio,constraint_violation_count,total_health_score,final_trackability_score,formation_score,baseline_experiment,rmse_improvement_pct,health_score_delta,quality_status,quality_pass,source,evidence_level,notes
robust_wind_gust_example1_awff_sysblock,robust_wind_gust_example1,,,done,,Results\robustness\wind_gust_example1\robust_wind_gust_example1_awff_sysblock\replay\robust_wind_gust_example1_awff_sysblock.json,,,,,,,,,,,,,,,,,,,,,glob:Results/robustness/**/*.json,,metrics-only evidence
robust_wind_gust_example1_enhanced_pid,robust_wind_gust_example1,,,done,,Results\robustness\wind_gust_example1\robust_wind_gust_example1_enhanced_pid\replay\robust_wind_gust_example1_enhanced_pid.json,,,,,,,,,,,,,,,,,,,,,glob:Results/robustness/**/*.json,,metrics-only evidence
robust_wind_gust_example1_improved_pid,robust_wind_gust_example1,,,done,,Results\robustness\wind_gust_example1\robust_wind_gust_example1_improved_pid\replay\robust_wind_gust_example1_improved_pid.json,,,,,,,,,,,,,,,,,,,,,glob:Results/robustness/**/*.json,,metrics-only evidence
robust_wind_gust_example1_l1_residual_sysblock,robust_wind_gust_example1,,,done,,Results\robustness\wind_gust_example1\robust_wind_gust_example1_l1_residual_sysblock\replay\robust_wind_gust_example1_l1_residual_sysblock.json,,,,,,,,,,,,,,,,,,,,,glob:Results/robustness/**/*.json,,metrics-only evidence
robust_wind_gust_example1_linear_mpc_sysblock,robust_wind_gust_example1,,,done,,Results\robustness\wind_gust_example1\robust_wind_gust_example1_linear_mpc_sysblock\replay\robust_wind_gust_example1_linear_mpc_sysblock.json,,,,,,,,,,,,,,,,,,,,,glob:Results/robustness/**/*.json,,metrics-only evidence
robust_wind_gust_example1_pid_baseline,robust_wind_gust_example1,,,done,,Results\robustness\wind_gust_example1\robust_wind_gust_example1_pid_baseline\replay\robust_wind_gust_example1_pid_baseline.json,,,,,,,,,,,,,,,,,,,,,glob:Results/robustness/**/*.json,,metrics-only evidence
official_example1_improved_pid,official_example1,improved_pid,P0,done,results/raw/official_example1_improved_pid.csv,Results/official/example1_step/official_example1_improved_pid/metrics/official_example1_improved_pid.json,50,0.26989,1.3694,0.105559,7.16,0.0872591,3.06,4.83132,39927,160908,,65,52.5332,,,official_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_improved_pid,
official_example1_pid_baseline,official_example1,pid_baseline,P0,done,results/official/example1_step/official_example1_pid_baseline/raw/official_example1_pid_baseline.csv,Results/official/example1_step/official_example1_pid_baseline/metrics/official_example1_pid_baseline.json,50,0.276295,1.36745,0.110459,7.16,0.0870864,3.17,5.03691,39814.5,77225.6,,65,52.464,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_baseline,
official_example2_improved_pid,official_example2,improved_pid,P0,done,results/raw/official_example2_improved_pid.csv,Results/official/example2_helix/official_example2_improved_pid/metrics/official_example2_improved_pid.json,50,0.479834,3.00541,0.190661,6.8,0.275788,2.65,6.23888,37312.6,86192.2,,523,48.0258,,,official_example2_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_improved_pid,
official_example2_pid_baseline,official_example2,pid_baseline,P0,done,results/raw/official_example2_pid_baseline.csv,Results/official/example2_helix/official_example2_pid_baseline/metrics/official_example2_pid_baseline.json,50,0.487183,3.00542,0.210149,6.8,0.281514,,6.8511,37306,58929.5,,523,47.8827,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_baseline,
official_example3_improved_pid,official_example3,improved_pid,P0,done,results/raw/official_example3_improved_pid.csv,Results/official/example3_figure8/official_example3_improved_pid/metrics/official_example3_improved_pid.json,120,0.167227,1.21703,0.06194,3.59,0.0995799,0,68.5278,95611.2,79889.9,,130,60.5466,,,official_example3_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_improved_pid,
official_example3_pid_baseline,official_example3,pid_baseline,P0,done,results/raw/official_example3_pid_baseline.csv,Results/official/example3_figure8/official_example3_pid_baseline/metrics/official_example3_pid_baseline.json,120,0.172311,1.21703,0.0681717,3.59,0.130217,0,68.5687,95610.2,73046.6,,130,60.5054,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_baseline,
official_example1_awff_indi_sysblock,official_example1,awff_indi_sysblock,P1,done,results/official/example1_step/official_example1_awff_indi_sysblock/raw/official_example1_awff_indi_sysblock.csv,Results/official/example1_step/official_example1_awff_indi_sysblock/metrics/official_example1_awff_indi_sysblock.json,50,0.243827,1.22369,0.0750946,5.72,0.066025,2.7,4.29695,39908.7,13697.3,,60,55.8166,,,official_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_indi_full,
official_example1_awff_pid,official_example1,awff_pid,P1,done,results/raw/official_example1_awff_pid.csv,Results/official/example1_step/official_example1_awff_pid/metrics/official_example1_awff_pid.json,50,0.259914,1.24136,0.103229,7.438,0.109984,3.02,4.85956,39906.3,14346.4,,302,52.3347,,,official_example1_enhanced_pid,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_awff_pid,
official_example1_awff_sysblock,official_example1,awff_sysblock,P1,done,results/official/example1_step/official_example1_awff_sysblock/raw/official_example1_awff_sysblock.csv,Results/official/example1_step/official_example1_awff_sysblock/metrics/official_example1_awff_sysblock.json,50,0.265807,1.295,0.102082,5.75,0.0748749,3.01,4.86842,39784.9,12018.6,,64,55.4352,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_closed_loop_full,
official_example1_enhanced_pid,official_example1,enhanced_pid,P1,done,results/raw/official_example1_enhanced_pid.csv,Results/official/example1_step/official_example1_enhanced_pid/metrics/official_example1_enhanced_pid.json,50,0.26625,1.29734,0.103184,5.75,0.0750079,3.03,4.86146,39896.5,13260.7,,64,55.4225,,,official_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_enhanced_pid,
official_example1_l1_residual_sysblock,official_example1,l1_residual_sysblock,P1,done,results/official/example1_step/official_example1_l1_residual_sysblock/raw/official_example1_l1_residual_sysblock.csv,Results/official/example1_step/official_example1_l1_residual_sysblock/metrics/official_example1_l1_residual_sysblock.json,50,0.243837,1.22366,0.0748035,5.72,0.0660276,2.7,4.29461,39908.6,13786.9,,60,55.8166,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_residual_full,
official_example1_linear_mpc_sysblock,official_example1,linear_mpc_sysblock,P1,done,results/official/example1_step/official_example1_linear_mpc_sysblock/raw/official_example1_linear_mpc_sysblock.csv,Results/official/example1_step/official_example1_linear_mpc_sysblock/metrics/official_example1_linear_mpc_sysblock.json,50,0.135014,0.598065,0.0712023,0.54,0.0654979,2.65,4.2233,167.436,12013.2,,18,65.6656,,,official_example1_awff_indi_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_full,
official_example2_awff_indi_sysblock_helix_tuned,official_example2,awff_indi_sysblock,P1,done,results/official/example2_helix/official_example2_awff_indi_sysblock_helix_tuned/raw/official_example2_awff_indi_sysblock_helix_tuned.csv,Results/official/example2_helix/official_example2_awff_indi_sysblock_helix_tuned/metrics/official_example2_awff_indi_sysblock_helix_tuned.json,50,0.446193,3.00691,0.15089,6.958,0.164441,0,4.93715,37366.4,77039.5,,2566,48.1623,,,official_example2_awff_sysblock_helix_tuned,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_indi_helix_tuned_full,
official_example2_awff_pid_helix_tuned,official_example2,awff_pid,P1,done,results/official/example2_helix/official_example2_awff_pid_helix_tuned/raw/official_example2_awff_pid_helix_tuned.csv,Results/official/example2_helix/official_example2_awff_pid_helix_tuned/metrics/official_example2_awff_pid_helix_tuned.json,50,0.474799,3.00666,0.190196,6.864,0.261407,2.292,6.22183,37324.2,77900.2,,2595,47.9431,,,official_example2_improved_pid,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_awff_pid_helix_tuned,
official_example2_awff_sysblock_helix_tuned,official_example2,awff_sysblock,P1,done,results/official/example2_helix/official_example2_awff_sysblock_helix_tuned/raw/official_example2_awff_sysblock_helix_tuned.csv,Results/official/example2_helix/official_example2_awff_sysblock_helix_tuned/metrics/official_example2_awff_sysblock_helix_tuned.json,50,0.47485,3.00668,0.190196,6.882,0.261379,2.292,6.22183,37310.8,77894.1,,2595,47.9081,,,official_example2_improved_pid,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_awff_sysblock_helix_tuned,
official_example2_enhanced_pid_helix_tuned,official_example2,enhanced_pid,P1,done,results/official/example2_helix/official_example2_enhanced_pid_helix_tuned/raw/official_example2_enhanced_pid_helix_tuned.csv,Results/official/example2_helix/official_example2_enhanced_pid_helix_tuned/metrics/official_example2_enhanced_pid_helix_tuned.json,50,0.475477,3.00657,0.190195,6.89,0.261369,2.29,6.22171,37311.2,36103.3,,519,47.8878,,,official_example2_improved_pid,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_enhanced_pid_helix_tuned,
official_example2_linear_mpc_sysblock,official_example2,linear_mpc_sysblock,P1,done,results/official/example2_helix/official_example2_linear_mpc_sysblock/raw/official_example2_linear_mpc_sysblock.csv,Results/official/example2_helix/official_example2_linear_mpc_sysblock/metrics/official_example2_linear_mpc_sysblock.json,50,0.429079,3,0.146206,0,0.150033,0,4.78103,14.7613,13145.1,,85,62.0578,,,official_example2_awff_indi_sysblock_helix_tuned,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_helix_full,
official_example3_awff_indi_sysblock,official_example3,awff_indi_sysblock,P1,done,results/official/example3_figure8/official_example3_awff_indi_sysblock/raw/official_example3_awff_indi_sysblock.csv,Results/official/example3_figure8/official_example3_awff_indi_sysblock/metrics/official_example3_awff_indi_sysblock.json,120,0.152232,1.1395,0.0497183,3.91,0.0702526,0,68.4475,95635.4,26643.6,,123,60.2013,,,official_example3_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_indi_figure8_full,
official_example3_awff_pid,official_example3,awff_pid,P1,done,results/official/example3_figure8/official_example3_awff_pid/raw/official_example3_awff_pid.csv,Results/official/example3_figure8/official_example3_awff_pid/metrics/official_example3_awff_pid.json,120,0.164733,1.16402,0.0618879,3.72,0.0987092,0,68.5277,95624.6,62864.5,,627,60.4183,,,official_example3_enhanced_pid,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_awff_pid,
official_example3_awff_sysblock,official_example3,awff_sysblock,P1,done,results/official/example3_figure8/official_example3_awff_sysblock/raw/official_example3_awff_sysblock.csv,Results/official/example3_figure8/official_example3_awff_sysblock/metrics/official_example3_awff_sysblock.json,120,0.166117,1.1858,0.0619182,3.75,0.0977967,0,68.5275,95336.1,14072.2,,128,60.3077,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_closed_loop_full,
official_example3_enhanced_pid,official_example3,enhanced_pid,P1,done,results/official/example3_figure8/official_example3_enhanced_pid/raw/official_example3_enhanced_pid.csv,Results/official/example3_figure8/official_example3_enhanced_pid/metrics/official_example3_enhanced_pid.json,120,0.16667,1.18727,0.061916,3.76,0.0987424,0,68.5276,95604.8,27373.2,,128,60.2812,,,official_example3_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_full_enhanced_pid,
official_example3_l1_residual_sysblock,official_example3,l1_residual_sysblock,P1,done,results/official/example3_figure8/official_example3_l1_residual_sysblock/raw/official_example3_l1_residual_sysblock.csv,Results/official/example3_figure8/official_example3_l1_residual_sysblock/metrics/official_example3_l1_residual_sysblock.json,120,0.152236,1.13915,0.0497203,3.91,0.0702188,0,68.4472,95635.1,27268.6,,123,60.2019,,,official_example3_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_residual_figure8_full,
official_example3_linear_mpc_sysblock,official_example3,linear_mpc_sysblock,P1,done,results/official/example3_figure8/official_example3_linear_mpc_sysblock/raw/official_example3_linear_mpc_sysblock.csv,Results/official/example3_figure8/official_example3_linear_mpc_sysblock/metrics/official_example3_linear_mpc_sysblock.json,120,0.084584,0.711065,0.0469496,0.43,0.0655528,0,68.4291,39.7665,13205.7,,24,68.3362,,,official_example3_awff_indi_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_figure8_full,
sunray150_planning_corridor_gate_linear_mpc_sysblock,planning_corridor_gate,linear_mpc_sysblock,P1,done,results/planning/corridor_gate_astar_awff/sunray150_planning_corridor_gate_linear_mpc_sysblock/raw/sunray150_planning_corridor_gate_linear_mpc_sysblock.csv,Results/planning/corridor_gate_astar_awff/sunray150_planning_corridor_gate_linear_mpc_sysblock/metrics/sunray150_planning_corridor_gate_linear_mpc_sysblock.json,23,0.125095,0.299582,0.144304,0,0.289616,1.5,4.28993,2.51876,4.80237,,0,94.2377,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_planning_corridor_gate_linear_mpc,
sunray150_planning_open_blocks_linear_mpc_sysblock,planning_open_blocks,linear_mpc_sysblock,P1,done,results/planning/single_obstacle_astar_awff/sunray150_planning_open_blocks_linear_mpc_sysblock/raw/sunray150_planning_open_blocks_linear_mpc_height_profile_0p2_sensor_20hz.csv,Results/planning/single_obstacle_astar_awff/sunray150_planning_open_blocks_linear_mpc_sysblock/metrics/sunray150_planning_open_blocks_linear_mpc_height_profile_0p2_sensor_20hz.json,80.1247,0.432304,1.23139,0.419304,0,0.891947,,3.37309,133.914,6890.41,,0,81.0535,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_planning_column_truth_0p2_sensor_20hz_simulate_model_pass,
robust_mass20_example1_awff_pid,robust_mass20_example1,awff_pid,P1,done,results/robustness/mass20_example1/robust_mass20_example1_awff_pid/raw/robust_mass20_example1_awff_pid.csv,Results/robustness/mass20_example1/robust_mass20_example1_awff_pid/metrics/robust_mass20_example1_awff_pid.json,50,0.276253,1.37208,0.103142,7.51,0.11854,3.03,4.85752,47679.8,13964,,68,51.8138,,,robust_mass20_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_robust_mass20_awff,
robust_mass20_example1_awff_sysblock,robust_mass20_example1,awff_sysblock,P1,done,results/raw/robust_mass20_example1_awff_sysblock.csv,Results/robustness/mass20_example1/robust_mass20_example1_awff_sysblock/metrics/robust_mass20_example1_awff_sysblock.json,50,0.282785,1.42735,0.103112,7.1,0.0833694,3.03,4.85742,47665.2,13329.6,,70,52.4436,,,robust_mass20_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_robust_mass20_ablation,
robust_mass20_example1_enhanced_pid,robust_mass20_example1,enhanced_pid,P1,done,results/raw/robust_mass20_example1_enhanced_pid.csv,Results/robustness/mass20_example1/robust_mass20_example1_enhanced_pid/metrics/robust_mass20_example1_enhanced_pid.json,50,0.28261,1.42747,0.103144,7.1,0.0835254,3.03,4.86169,47665.3,13535.8,,70,52.4446,,,robust_mass20_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_robust_mass20_ablation,
robust_mass20_example1_improved_pid,robust_mass20_example1,improved_pid,P1,done,results/raw/robust_mass20_example1_improved_pid.csv,Results/robustness/mass20_example1/robust_mass20_example1_improved_pid/metrics/robust_mass20_example1_improved_pid.json,50,0.286484,1.49651,0.105508,7.3,0.0987105,3.06,4.82757,47696.5,180930,,72,51.8863,,,robust_mass20_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_robust_mass20_ablation,
robust_mass20_example1_l1_residual_sysblock,robust_mass20_example1,l1_residual_sysblock,P1,done,results/robustness/mass20_example1/robust_mass20_example1_l1_residual_sysblock/raw/robust_mass20_example1_l1_residual_sysblock.csv,Results/robustness/mass20_example1/robust_mass20_example1_l1_residual_sysblock/metrics/robust_mass20_example1_l1_residual_sysblock.json,50,0.260769,1.34981,0.07485,5.76,0.0726445,2.7,4.29554,47683.4,13817.9,,67,55.3608,,,robust_mass20_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_residual_mass20_ablation,
robust_mass20_example1_linear_mpc_sysblock,robust_mass20_example1,linear_mpc_sysblock,P1,done,results/robustness/mass20_example1/robust_mass20_example1_linear_mpc_sysblock/raw/robust_mass20_example1_linear_mpc_sysblock.csv,Results/robustness/mass20_example1/robust_mass20_example1_linear_mpc_sysblock/metrics/robust_mass20_example1_linear_mpc_sysblock.json,50,0.2588,1.34387,0.0722168,5.76,0.0721415,2.67,4.21795,47685.8,14135.5,,66,55.3882,,,robust_mass20_example1_l1_residual_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_mass20_ablation,
robust_mass20_example1_pid_baseline,robust_mass20_example1,pid_baseline,P1,done,results/raw/robust_mass20_example1_pid_baseline.csv,Results/robustness/mass20_example1/robust_mass20_example1_pid_baseline/metrics/robust_mass20_example1_pid_baseline.json,50,0.291441,1.49651,0.111428,7.3,0.0987105,3.18,4.97306,47694.5,118386,,72,51.8207,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_robust_mass20_ablation,
robust_rotor1_loss15_example1_awff_pid,robust_rotor1_loss15_example1,awff_pid,P1,done,results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_awff_pid/raw/robust_rotor1_loss15_example1_awff_pid.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_awff_pid/metrics/robust_rotor1_loss15_example1_awff_pid.json,50,0.364823,1.27353,0.265442,,0.264609,13.76,6.62205,41589.1,13917.6,,62,36.185,,,robust_rotor1_loss15_example1_pid_baseline,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_robust_rotor_loss_awff,
robust_rotor1_loss15_example1_awff_sysblock,robust_rotor1_loss15_example1,awff_sysblock,P1,done,results/raw/robust_rotor1_loss15_example1_awff_sysblock.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_awff_sysblock/metrics/robust_rotor1_loss15_example1_awff_sysblock.json,50,0.369058,1.32931,0.265419,,0.261832,13.76,6.62215,41577.9,13248.9,,65,36.0439,,,robust_rotor1_loss15_example1_pid_baseline,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_robust_rotor_loss_ablation,
robust_rotor1_loss15_example1_enhanced_pid,robust_rotor1_loss15_example1,enhanced_pid,P1,done,results/raw/robust_rotor1_loss15_example1_enhanced_pid.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_enhanced_pid/metrics/robust_rotor1_loss15_example1_enhanced_pid.json,50,0.368251,1.32926,0.265416,,0.258818,13.76,6.62286,41577.8,13260.6,,65,36.0506,,,robust_rotor1_loss15_example1_pid_baseline,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_robust_rotor_loss_ablation,
robust_rotor1_loss15_example1_improved_pid,robust_rotor1_loss15_example1,improved_pid,P1,done,results/raw/robust_rotor1_loss15_example1_improved_pid.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_improved_pid/metrics/robust_rotor1_loss15_example1_improved_pid.json,50,0.371435,1.40163,0.265699,,0.258539,13.81,6.52531,41608.9,156441,,67,35.8849,,,robust_rotor1_loss15_example1_pid_baseline,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_robust_rotor_loss_ablation,
robust_rotor1_loss15_example1_l1_residual_sysblock,robust_rotor1_loss15_example1,l1_residual_sysblock,P1,done,results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_residual_sysblock/raw/robust_rotor1_loss15_example1_l1_residual_sysblock.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_residual_sysblock/metrics/robust_rotor1_loss15_example1_l1_residual_sysblock.json,50,0.319854,1.25515,0.214432,,0.213491,13.33,5.70681,41592.7,13758.7,,62,36.8034,,,robust_rotor1_loss15_example1_awff_sysblock,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_residual_rotor_loss_ablation,
robust_rotor1_loss15_example1_linear_mpc_sysblock,robust_rotor1_loss15_example1,linear_mpc_sysblock,P1,done,results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_linear_mpc_sysblock/raw/robust_rotor1_loss15_example1_linear_mpc_sysblock.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_linear_mpc_sysblock/metrics/robust_rotor1_loss15_example1_linear_mpc_sysblock.json,50,0.314041,1.25078,0.207516,,0.206638,5.48,5.57567,41597.2,14104.2,,62,36.8885,,,robust_rotor1_loss15_example1_l1_residual_sysblock,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_rotor_loss_ablation,
robust_rotor1_loss15_example1_pid_baseline,robust_rotor1_loss15_example1,pid_baseline,P1,done,results/raw/robust_rotor1_loss15_example1_pid_baseline.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_pid_baseline/metrics/robust_rotor1_loss15_example1_pid_baseline.json,50,0.39212,1.40197,0.286884,,0.282842,,6.88383,41606.9,108378,,67,35.6258,,,,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_robust_rotor_loss_ablation,
robust_rotor2_loss15_example1_awff_sysblock,robust_rotor2_loss15_example1,awff_sysblock,P1,done,results/robustness/rotor2_loss15_example1/robust_rotor2_loss15_example1_awff_sysblock/raw/robust_rotor2_loss15_example1_awff_sysblock.csv,Results/robustness/rotor2_loss15_example1/robust_rotor2_loss15_example1_awff_sysblock/metrics/robust_rotor2_loss15_example1_awff_sysblock.json,50,0.369011,1.32931,0.31,,0.261847,,6.63706,41578,13296.9,,65,35.8532,,,,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_robust_rotor_loss_ablation,
robust_rotor2_loss15_example1_pid_baseline,robust_rotor2_loss15_example1,pid_baseline,P1,done,results/robustness/rotor2_loss15_example1/robust_rotor2_loss15_example1_pid_baseline/raw/robust_rotor2_loss15_example1_pid_baseline.csv,Results/robustness/rotor2_loss15_example1/robust_rotor2_loss15_example1_pid_baseline/metrics/robust_rotor2_loss15_example1_pid_baseline.json,50,0.391914,1.40197,0.340718,,0.282842,,6.93401,41606.8,112452,,67,35.3967,,,,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_robust_rotor_loss_ablation,
robust_rotor3_loss15_example1_awff_sysblock,robust_rotor3_loss15_example1,awff_sysblock,P1,done,results/robustness/rotor3_loss15_example1/robust_rotor3_loss15_example1_awff_sysblock/raw/robust_rotor3_loss15_example1_awff_sysblock.csv,Results/robustness/rotor3_loss15_example1/robust_rotor3_loss15_example1_awff_sysblock/metrics/robust_rotor3_loss15_example1_awff_sysblock.json,50,0.369087,1.32931,0.309938,,0.261847,,6.6352,41578,13254,,65,35.8529,,,,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_robust_rotor_loss_ablation,
robust_rotor3_loss15_example1_pid_baseline,robust_rotor3_loss15_example1,pid_baseline,P1,done,results/robustness/rotor3_loss15_example1/robust_rotor3_loss15_example1_pid_baseline/raw/robust_rotor3_loss15_example1_pid_baseline.csv,Results/robustness/rotor3_loss15_example1/robust_rotor3_loss15_example1_pid_baseline/metrics/robust_rotor3_loss15_example1_pid_baseline.json,50,0.392261,1.40197,0.340775,,0.282842,,6.9351,41607.1,109380,,67,35.3937,,,,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_robust_rotor_loss_ablation,
robust_rotor4_loss15_example1_awff_sysblock,robust_rotor4_loss15_example1,awff_sysblock,P1,done,results/robustness/rotor4_loss15_example1/robust_rotor4_loss15_example1_awff_sysblock/raw/robust_rotor4_loss15_example1_awff_sysblock.csv,Results/robustness/rotor4_loss15_example1/robust_rotor4_loss15_example1_awff_sysblock/metrics/robust_rotor4_loss15_example1_awff_sysblock.json,50,0.369157,1.32931,0.265149,,0.261832,,3.08133,41578.1,13296.9,,65,36.0443,,,,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_robust_rotor_loss_ablation,
robust_rotor4_loss15_example1_pid_baseline,robust_rotor4_loss15_example1,pid_baseline,P1,done,results/robustness/rotor4_loss15_example1/robust_rotor4_loss15_example1_pid_baseline/raw/robust_rotor4_loss15_example1_pid_baseline.csv,Results/robustness/rotor4_loss15_example1/robust_rotor4_loss15_example1_pid_baseline/metrics/robust_rotor4_loss15_example1_pid_baseline.json,50,0.391966,1.40197,0.287084,,0.282842,,3.022,41606.8,112452,,67,35.6262,,,,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_robust_rotor_loss_ablation,
robust_wind_gust_example1_awff_pid,robust_wind_gust_example1,awff_pid,P1,done,results/robustness/wind_gust_example1/robust_wind_gust_example1_awff_pid/raw/robust_wind_gust_example1_awff_pid.csv,Results/robustness/wind_gust_example1/robust_wind_gust_example1_awff_pid/metrics/robust_wind_gust_example1_awff_pid.json,50,0.313084,1.24136,0.103196,7.438,0.697626,3.242,4.85952,39951.8,14563.3,,302,51.9037,,,robust_wind_gust_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_robust_wind_gust_awff,
robust_wind_gust_example1_awff_sysblock,robust_wind_gust_example1,awff_sysblock,P1,done,results/raw/robust_wind_gust_example1_awff_sysblock.csv,Results/robustness/wind_gust_example1/robust_wind_gust_example1_awff_sysblock/metrics/robust_wind_gust_example1_awff_sysblock.json,50,0.318224,1.29717,0.103106,5.75,0.696413,3.25,4.85867,39941.7,13469.6,,64,55.0017,,,robust_wind_gust_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_robust_wind_gust_ablation,
robust_wind_gust_example1_enhanced_pid,robust_wind_gust_example1,enhanced_pid,P1,done,results/raw/robust_wind_gust_example1_enhanced_pid.csv,Results/robustness/wind_gust_example1/robust_wind_gust_example1_enhanced_pid/metrics/robust_wind_gust_example1_enhanced_pid.json,50,0.31826,1.29735,0.103207,5.748,0.696234,3.242,4.85626,39941.8,13847.6,,317,55.0045,,,robust_wind_gust_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_robust_wind_gust_ablation,
robust_wind_gust_example1_improved_pid,robust_wind_gust_example1,improved_pid,P1,done,results/raw/robust_wind_gust_example1_improved_pid.csv,Results/robustness/wind_gust_example1/robust_wind_gust_example1_improved_pid/metrics/robust_wind_gust_example1_improved_pid.json,50,0.322116,1.3694,0.105651,7.156,0.699255,3.296,4.83202,39972.2,199380,,324,52.1171,,,robust_wind_gust_example1_pid_baseline,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_robust_wind_gust_ablation,
robust_wind_gust_example1_l1_residual_sysblock,robust_wind_gust_example1,l1_residual_sysblock,P1,done,results/robustness/wind_gust_example1/robust_wind_gust_example1_l1_residual_sysblock/raw/robust_wind_gust_example1_l1_residual_sysblock.csv,Results/robustness/wind_gust_example1/robust_wind_gust_example1_l1_residual_sysblock/metrics/robust_wind_gust_example1_l1_residual_sysblock.json,50,0.278231,1.22366,0.0748068,5.72,0.541739,2.85,4.2946,39952.7,13996.5,,60,55.5377,,,robust_wind_gust_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_residual_wind_ablation,
